2018-02-04T16:24:47,The scots invented  TV  Telephone  Penicillin  Treatment of malaria  Anaesthetic during child birth  Criminal fingerprinting  Colour photography  Flushing toilets  Hypodermic syringes  Tyres  Tarmac Bit more than kilts and haggis ya wee fanny,3423.25,"['3423.25', '3450.45', '3500.70', '3589.20', '3627.10']"
2018-02-04T15:52:37,Fathers must teach their daughters “boy’s” stuff like driving tv games gardening changing Tyres and so on and so forth.,3423.25,"['3423.25', '3450.45', '3500.70', '3589.20', '3627.10']"
2018-04-03T12:21:26,Maybe there's an opportunity for tyre manufacturers to design real rain tyres?,3442.95,"['3442.95', '3449.05', '3578.90', '3590.20', '3523.55']"
2018-01-26T19:00:45,Market Now: Auto stocks tank; Apollo Tyres  TVS Motor plunge 4% #apostolic ,3450.45,"['3450.45', '3417.75', '3564.20', '3588.45', '3465.80']"
2018-01-15T23:02:50,"My memory of the Cranberries and ""Dolores O'Riordan"" will forever be entangled with this tv advert for Dunlop tyres. Early 90s and both this and the Zombie video has metallic painted people. ",3663.00,"['3663.00', '3609.10', '3613.65', '3646.25', '3621.00']"
2018-01-15T08:59:48,Dear Bipin  We hope that you are satisfied with our response. If you need further support  please email us on customercare@tvstyres.com.    Thank You    Customer Care TVS Tyres,3663.00,"['3663.00', '3609.10', '3613.65', '3646.25', '3621.00']"
2018-01-20T11:28:59,"Stick something like that on TV regularly in the autumn  get the police to reinforce the message and the weather forecasters to say something like ""if you don't have winter tyres on then you're advised not to drive today"" and people would start to catch on.",3604.80,"['3604.80', '3608.80', '3549.00', '3507.35', '3450.45']"
2018-02-14T11:30:09,The TVS N Torq 125 is a scooter with tubeless tyres  front disc brake and a lot of smart features like phone... ,3644.90,"['3644.90', '3634.95', '3696.50', '3651.20', '3749.20']"
2018-02-19T20:46:32,Too much air in the tyres ,3651.20,"['3651.20', '3749.20', '3702.35', '3650.10', '3665.70']"
2018-02-19T02:24:05,Trade Setup: Bearish Positions In Sail  Apollo Tyres  Motherson  Arvind  Sun TV  @tech_mahindra,3651.20,"['3651.20', '3749.20', '3702.35', '3650.10', '3665.70']"
2018-01-29T21:44:53,Nikon Yb NYC FCCerf called crib imom onion inmug TV Dec Xerxes DC cup km Linkin km hmm Jun TV fever ft DC bull I'm mill kneel I'm not UFC RFCs Cancun bull keen mop I'll lol loin Yb HTC FC Dec car tyres 4th Ybbumpy Yb NYC RFCs Cerf FC cake 4th bumpy Yb HTC VCR Zeke TN nil km noun,3450.45,"['3450.45', '3417.75', '3564.20', '3588.45', '3465.80']"
2018-01-29T16:05:28,Why does the simple addition of spotlights and some studded tyres have the ability to instantly transform the totally mundane into something very appealing? If there was an interior decorating equivalent then it would put an end to a lot of daytime TV. pic.twitter.com/vvixH9iy98,3450.45,"['3450.45', '3417.75', '3564.20', '3588.45', '3465.80']"
2018-04-05T08:51:28,And then Grissom matches the nerve agent to the CSI database and they track the culprit down using an impression of his jeep tyres which show that he bought them at the only branch of KwikFit in the UK which stocks them.... FFs...this isn't TV  mate. It doesn't work like that.,3578.90,"['3578.90', '3590.20', '3523.55', '3652.75', '3653.75']"
2018-04-05T07:47:22,‘@TourdeCorseWRC is always tough for our @Michelin_Sport tyres! @krismeeke explain why to @OfficialWRC TV! #WRCpic.twitter.com/DZ5iyBd84Q,3578.90,"['3578.90', '3590.20', '3523.55', '3652.75', '3653.75']"
2018-03-30T16:12:24,Rob. A 2018 WRC car will be anywhere between 4-8 seconds a kilometre faster than a Group B car on the same roads. Tyres  brakes  suspension and traction all vastly superior to 1986. By miles..,3265.45,"['3265.45', '3442.95', '3449.05', '3578.90', '3590.20']"
2018-04-11T21:22:05,All the cars on TV things are so unrealistically clean and shiny. Mine is perennially a bit scuzzy: bird poo on the window  mud around the tyres  a half eaten apple in the cup holder. ,3653.75,"['3653.75', '3609.45', '3631.90', '3601.00']"
2018-04-11T13:03:29,So the new alt truth is Winnie is now a saint. However  I do recall seeing her live on TV back in the 80’s saying with these matches & with these tyres  we will liberate this country. People were being set alight & burned to death each week. Today she is a loving mother ,3653.75,"['3653.75', '3609.45', '3631.90', '3601.00']"
2018-04-11T08:34:44,In this rainy season  your car has to be in a good condition  your whipper  your  car tyres should also be in good condition. Some people don't know tyres expire. ~  Engr. Abdulhafiz Toriola #YourViewTVCpic.twitter.com/N5sVulHWQP,3653.75,"['3653.75', '3609.45', '3631.90', '3601.00']"
